year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),enginespd(rpm),demandtorque(),actualtorque(),fuelrate(l/h),totfuel(l),tractrear(bar)
2012,9,10,17,4,31,5.1950984,51.3414497,33.435001,4,15,159.89,24.07,4.45,20.4,14.2,3.14349,0.80,3.00,42.3,1.6,0.05,137.6,5,3.862,224.3,1875.00,47.00,48.00,41.35,2.00,16.00
2012,9,10,17,4,32,5.1951151,51.3414536,33.445000,4,15,161.01,24.61,4.44,20.6,14.2,3.14349,0.81,3.00,44.1,1.6,0.05,138.5,5,3.874,225.0,1874.00,47.00,48.00,41.00,2.00,18.00
2012,9,10,17,4,33,5.1951308,51.3414574,33.437000,4,15,162.11,25.15,4.38,21.4,14.2,3.14349,0.81,3.00,50.7,1.7,0.05,139.5,5,3.887,225.8,1875.00,47.00,47.00,41.30,2.00,20.00
2012,9,10,17,4,34,5.1951466,51.3414612,33.436001,4,15,163.22,25.63,4.37,21.9,14.2,3.14349,0.81,3.00,53.8,1.7,0.05,140.6,5,3.901,226.7,1876.00,46.00,46.00,40.60,2.00,20.00
2012,9,10,17,4,34,5.1951623,51.3414688,33.431000,4,15,164.31,26.06,4.25,21.7,14.2,3.14349,0.82,3.00,55.3,1.7,0.05,141.4,5,3.911,227.4,1866.00,49.00,49.00,42.40,2.00,18.00
2012,9,10,17,4,35,5.1951780,51.3414726,33.429001,4,15,165.41,26.59,4.45,22.3,14.2,3.14349,1.00,3.00,68.9,1.7,0.05,142.4,5,3.923,228.2,1876.00,47.00,48.00,42.65,2.00,16.00
2012,9,10,17,4,37,5.1951947,51.3414764,33.433998,4,15,166.57,27.02,4.47,22.0,14.2,3.14349,0.85,3.00,55.6,1.7,0.05,143.4,5,3.936,229.0,1874.00,47.00,47.00,41.25,2.00,22.00
2012,9,10,17,4,38,5.1952105,51.3414803,33.432999,4,15,167.68,27.55,4.45,21.4,14.2,3.14349,0.82,3.00,50.0,1.7,0.05,144.4,5,3.950,229.8,1872.00,48.00,48.00,42.00,2.00,22.00
2012,9,10,17,4,39,5.1952267,51.3414841,33.433998,4,15,168.81,28.03,4.47,22.3,14.2,3.14349,0.80,3.00,55.2,1.7,0.05,145.4,5,3.964,230.6,1875.00,47.00,48.00,42.20,2.00,18.00
2012,9,10,17,4,40,5.1952429,51.3414879,33.441002,4,15,169.94,28.54,4.49,21.1,14.2,3.14349,0.80,3.00,46.7,1.8,0.05,146.4,5,3.980,231.4,1874.00,47.00,48.00,41.80,2.00,18.00
2012,9,10,17,4,41,5.1952591,51.3414917,33.441002,4,15,171.07,29.01,4.37,21.7,14.2,3.14349,0.81,3.00,53.3,1.8,0.05,147.4,5,3.997,232.3,1877.00,46.00,47.00,41.25,2.00,18.00
2012,9,10,17,4,42,5.1952748,51.3414993,33.438000,4,15,172.15,29.50,4.35,21.7,14.2,3.14349,0.82,3.00,53.5,1.8,0.05,148.4,5,4.015,233.1,1877.00,47.00,47.00,42.55,2.00,18.00
2012,9,10,17,4,43,5.1952906,51.3415031,33.436001,4,15,173.29,29.91,4.37,21.8,14.2,3.14349,0.80,3.00,52.9,1.8,0.05,149.4,5,4.033,233.9,1875.00,47.00,48.00,41.40,2.00,18.00
2012,9,10,17,4,44,5.1953063,51.3415070,33.437000,4,15,174.36,30.45,4.35,21.5,14.2,3.14349,0.80,3.00,51.0,1.8,0.05,150.3,5,4.049,234.6,1876.00,47.00,48.00,42.55,2.00,22.00
2012,9,10,17,4,45,5.1953225,51.3415108,33.435001,4,15,175.47,30.91,4.33,22.1,14.2,3.14349,0.80,3.00,55.5,1.8,0.05,151.3,5,4.068,235.4,1872.00,48.00,49.00,42.20,2.00,18.00
2012,9,10,17,4,46,5.1953382,51.3415146,33.439999,4,15,176.60,31.36,4.36,21.7,14.2,3.14349,0.80,3.00,52.4,1.9,0.05,152.3,5,4.088,236.2,1876.00,47.00,48.00,41.85,2.00,18.00
2012,9,10,17,4,47,5.1953540,51.3415184,33.445999,4,15,177.67,31.89,4.36,21.9,14.2,3.14349,0.80,3.00,53.8,1.9,0.05,153.3,5,4.108,237.0,1872.00,48.00,49.00,42.20,2.00,18.00
2012,9,10,17,4,48,5.1953697,51.3415222,33.452999,4,15,178.79,32.32,4.40,21.5,14.2,3.14349,0.80,3.00,50.6,1.9,0.05,154.3,5,4.127,237.8,1876.00,47.00,47.00,41.55,2.00,18.00
2012,9,10,17,4,49,5.1953850,51.3415260,33.457001,4,15,179.87,32.72,4.08,21.3,14.2,3.14349,0.81,3.00,53.6,1.9,0.05,155.2,5,4.143,238.5,1871.00,47.00,47.00,40.90,2.50,16.00
2012,9,10,17,4,50,5.1953993,51.3415298,33.466999,4,15,180.81,33.28,3.99,21.3,14.2,3.14349,0.81,3.00,54.8,1.9,0.05,156.2,5,4.162,239.3,1876.00,46.00,46.00,40.65,2.50,18.00
2012,9,10,17,4,51,5.1954141,51.3415337,33.472000,4,15,181.86,33.65,4.00,21.3,14.2,3.14349,0.81,3.00,54.7,2.0,0.05,157.2,5,4.181,240.1,1873.00,47.00,48.00,43.00,2.50,18.00
2012,9,10,17,4,52,5.1954284,51.3415413,33.466000,4,15,182.85,34.13,3.87,21.3,14.2,3.14349,0.81,3.00,56.4,2.0,0.05,158.1,5,4.198,240.9,1876.00,46.00,46.00,40.85,2.50,18.00
2012,9,10,17,4,53,5.1954417,51.3415413,33.481998,4,15,183.78,34.53,3.43,21.3,14.2,3.14349,0.81,3.00,63.8,2.0,0.05,159.2,5,4.217,241.8,1875.00,43.00,43.00,37.10,2.50,20.00
2012,9,10,17,4,54,5.1954622,51.3415489,33.564999,4,15,185.25,35.08,2.86,21.3,14.2,3.14349,0.81,3.00,76.5,2.0,0.05,161.0,5,4.248,243.3,1877.00,43.00,43.00,37.75,2.50,24.00
2012,9,10,17,4,57,5.1954842,51.3415565,33.514000,4,15,186.73,35.90,2.78,21.3,14.2,3.14349,0.81,3.00,78.6,2.1,0.05,163.1,5,4.282,245.0,1880.00,41.00,42.00,36.70,2.50,18.00
2012,9,10,17,4,59,5.1955047,51.3415604,33.499001,4,15,188.19,36.36,2.65,17.1,14.2,3.14349,0.80,3.00,33.1,2.1,0.05,165.1,5,4.314,246.6,1852.00,48.00,48.00,41.20,2.50,24.00
2012,9,10,17,5,0,5.1955261,51.3415642,33.514999,4,14,189.68,37.07,3.05,18.9,14.2,3.14349,0.78,3.00,45.8,2.1,0.05,166.9,5,4.348,248.0,1885.00,41.00,41.00,35.45,2.50,18.00
2012,9,10,17,5,3,5.1955466,51.3415718,33.546001,4,14,191.03,37.97,2.66,18.0,14.2,3.14349,0.81,3.00,44.5,2.2,0.06,169.0,5,4.396,249.9,1854.00,50.00,51.00,45.80,2.50,14.00
2012,9,10,17,5,4,5.1955700,51.3415756,33.536999,4,14,192.79,38.14,2.87,18.6,14.2,3.14349,0.81,3.00,47.3,2.2,0.06,170.8,5,4.431,251.4,1861.00,48.00,49.00,42.70,2.50,18.00
2012,9,10,17,5,7,5.1955929,51.3415833,33.555000,4,14,194.33,38.96,3.20,18.6,14.2,3.14349,0.78,3.00,40.9,2.2,0.06,172.8,5,4.470,253.1,1880.00,45.00,45.00,40.10,2.50,18.00
2012,9,10,17,5,9,5.1956162,51.3415871,33.568001,4,14,196.01,39.50,3.09,18.4,14.2,3.14349,0.80,3.00,41.4,2.3,0.06,174.9,5,4.510,254.8,1884.00,42.00,42.00,39.00,2.50,20.00
2012,9,10,17,5,10,5.1956406,51.3415947,33.589001,4,14,197.70,40.12,3.43,18.9,14.2,3.14349,0.81,3.00,42.2,2.3,0.06,176.7,5,4.545,256.2,1878.00,43.00,44.00,38.15,2.50,20.00
2012,9,10,17,5,13,5.1956658,51.3416023,33.605999,4,13,199.47,40.81,3.10,19.0,14.2,3.14349,0.81,3.00,47.4,2.4,0.06,178.8,5,4.585,257.9,1882.00,40.00,41.00,35.05,2.50,18.00
2012,9,10,17,5,44,5.1954803,51.3415260,33.487000,4,15,186.61,32.31,2.42,19.0,14.2,3.14349,0.81,3.00,60.7,2.5,0.06,181.0,5,4.710,263.4,1845.00,46.00,47.00,39.50,2.50,20.00
2012,9,10,17,5,46,5.1954999,51.3415298,33.492001,4,15,187.90,32.99,2.56,19.0,14.2,3.14349,0.81,3.00,57.3,2.5,0.06,182.6,5,4.740,264.7,1875.00,40.00,41.00,34.85,2.50,20.00
2012,9,10,17,5,48,5.1955185,51.3415375,33.516998,4,15,189.17,33.62,2.46,14.4,14.2,3.14349,0.82,3.00,3.6,2.6,0.06,184.6,5,4.776,266.3,1879.00,40.00,41.00,35.20,2.50,18.00
2012,9,10,17,5,50,5.1955419,51.3415413,33.548000,4,15,190.74,34.44,3.64,15.1,14.2,3.14349,0.80,3.00,7.9,2.6,0.06,186.6,5,4.805,267.9,1893.00,32.00,32.00,25.30,3.00,18.00
2012,9,10,17,5,52,5.1955667,51.3415451,33.537998,4,15,192.62,34.63,3.72,15.9,14.2,3.14349,0.81,3.00,14.6,2.6,0.06,188.6,5,4.824,269.5,1900.00,33.00,33.00,30.45,3.00,20.00
2012,9,10,17,5,53,5.1955805,51.3415489,33.544998,4,15,193.48,35.20,3.35,16.9,14.2,3.14349,0.81,3.00,24.7,2.6,0.06,189.5,5,4.835,270.3,1853.00,42.00,43.00,36.25,3.00,16.00
2012,9,10,17,5,55,5.1956058,51.3415565,33.549999,4,14,195.22,36.06,3.39,18.8,14.2,3.14349,0.80,3.00,41.2,2.6,0.06,191.5,5,4.855,271.9,1874.00,42.00,43.00,37.40,3.00,18.00
2012,9,10,17,5,57,5.1956315,51.3415642,33.575001,4,13,197.04,36.78,3.46,19.6,14.2,3.14349,0.79,3.00,46.9,2.7,0.06,193.5,5,4.876,273.5,1879.00,41.00,41.00,36.05,3.00,18.00
2012,9,10,17,5,59,5.1956582,51.3415718,33.609001,4,14,198.90,37.54,3.87,19.3,14.2,3.14349,0.81,3.00,40.8,2.7,0.06,195.3,5,4.895,274.9,1870.00,45.00,46.00,39.85,3.00,18.00
2012,9,10,17,6,0,5.1956739,51.3415756,33.620998,4,14,200.03,37.77,3.86,19.2,14.2,3.14349,0.79,3.00,39.0,2.7,0.06,196.3,5,4.906,275.7,1874.00,44.00,45.00,39.60,3.00,18.00
2012,9,10,17,6,1,5.1956873,51.3415794,33.627998,4,14,200.90,38.36,3.53,19.2,14.2,3.14349,0.79,3.00,42.6,2.7,0.06,197.3,5,4.917,276.5,1896.00,32.00,32.00,27.95,3.00,18.00
2012,9,10,17,6,23,5.1955256,51.3415108,33.450001,4,15,185.81,27.82,2.08,19.2,14.2,3.14349,0.79,3.00,72.4,2.8,0.06,199.5,5,5.003,282.3,1843.00,45.00,46.00,39.25,3.00,18.00
2012,9,10,17,6,24,5.1955342,51.3415146,33.463001,4,15,190.46,30.23,2.11,19.2,14.2,3.14349,0.79,3.00,71.5,2.8,0.06,200.3,5,5.013,282.9,1881.00,35.00,35.00,30.05,3.00,18.00
2012,9,10,17,6,26,5.1955509,51.3415146,33.483002,4,15,191.55,31.03,2.64,15.1,14.2,3.14349,0.79,3.00,10.2,2.8,0.06,202.4,5,5.039,284.6,1876.00,39.00,40.00,34.60,3.00,22.00
2012,9,10,17,6,28,5.1955695,51.3415260,33.509998,4,15,192.34,33.10,2.82,15.6,14.2,3.14349,0.79,3.00,15.2,2.8,0.06,204.2,5,5.061,286.1,1857.00,46.00,46.00,39.35,3.00,20.00
2012,9,10,17,6,29,5.1955843,51.3415260,33.508999,4,14,193.95,31.77,3.42,15.5,14.2,3.14349,0.80,3.00,12.3,2.8,0.06,205.2,5,5.063,286.9,1883.00,31.00,31.00,25.05,3.00,18.00
2012,9,10,17,6,31,5.1956110,51.3415337,33.523998,4,14,195.59,33.31,3.78,17.3,14.2,3.14349,0.81,3.00,25.2,2.8,0.06,207.2,5,5.066,288.5,1858.00,43.00,43.00,36.65,3.00,20.00
2012,9,10,17,6,32,5.1956258,51.3415375,33.557999,4,14,196.62,33.85,4.48,17.4,14.2,3.14349,0.80,3.00,21.4,2.8,0.07,208.2,5,5.068,289.3,1862.00,47.00,47.00,41.40,3.00,22.00
2012,9,10,17,6,33,5.1956434,51.3415413,33.573002,4,14,197.82,34.46,4.73,17.4,14.2,3.14349,0.80,3.00,20.8,2.8,0.07,209.1,5,5.071,290.1,1881.00,42.00,42.00,38.45,3.00,18.00
2012,9,10,17,6,34,5.1956601,51.3415451,33.632999,4,14,199.03,34.74,4.32,16.7,14.2,3.14349,0.80,3.00,17.8,2.8,0.07,210.1,5,5.075,290.9,1879.00,39.00,39.00,33.15,3.00,18.00
2012,9,10,17,6,35,5.1956735,51.3415489,33.632000,4,14,199.94,35.27,3.48,16.8,14.2,3.14349,0.79,3.00,22.7,2.9,0.07,211.1,5,5.082,291.7,1880.00,38.00,38.00,33.05,3.00,18.00
2012,9,10,17,6,37,5.1956921,51.3415565,33.630001,4,13,201.21,35.95,2.48,15.6,14.2,3.14349,0.79,3.00,17.5,2.9,0.07,213.1,5,5.103,293.3,1887.00,33.00,34.00,30.30,3.00,18.00
2012,9,10,17,6,39,5.1957064,51.3415604,33.630001,4,13,202.26,36.23,1.25,15.4,14.2,3.14349,0.81,3.00,29.4,2.9,0.07,215.1,5,5.130,294.9,1879.00,30.00,30.00,24.20,3.00,18.00
2012,9,10,17,7,34,5.1955881,51.3415565,33.533001,4,14,193.98,35.92,3.26,14.7,14.2,3.14349,0.80,3.00,4.7,3.0,0.07,216.9,5,5.220,300.6,1869.00,39.00,39.00,33.60,3.50,18.00
2012,9,10,17,7,35,5.1955791,51.3415527,33.518002,4,14,188.65,33.36,2.54,14.7,14.2,3.14349,0.79,3.00,5.9,3.0,0.07,217.9,5,5.233,301.4,1861.00,40.00,40.00,33.75,3.50,18.00
2012,9,10,17,7,37,5.1955581,51.3415451,33.513000,4,14,187.13,32.84,2.93,14.6,14.2,3.14349,0.81,3.00,4.9,3.0,0.07,219.7,5,5.256,302.8,1884.00,34.00,34.00,29.20,3.50,18.00
2012,9,10,17,7,39,5.1955366,51.3415413,33.501999,4,14,185.64,32.22,2.93,14.9,14.2,3.14349,0.80,3.00,7.6,3.1,0.07,221.8,5,5.281,304.5,1867.00,39.00,40.00,33.55,3.50,20.00
2012,9,10,17,7,41,5.1955156,51.3415337,33.473999,4,14,184.20,31.45,2.78,14.9,14.2,3.14349,0.81,3.00,8.5,3.1,0.07,223.8,5,5.284,306.0,1850.00,42.00,42.00,36.35,3.50,18.00
2012,9,10,17,7,43,5.1954937,51.3415298,33.462002,4,15,182.68,30.65,3.16,15.5,14.2,3.14349,0.85,3.00,13.1,3.1,0.07,225.6,5,5.291,307.5,1876.00,37.00,38.00,31.85,3.50,18.00
2012,9,10,17,7,45,5.1954713,51.3415222,33.466999,4,15,181.11,30.02,2.89,16.0,14.2,3.14349,0.79,3.00,19.1,3.1,0.07,227.7,5,5.302,309.2,1886.00,35.00,36.00,31.35,3.50,18.00
2012,9,10,17,7,47,5.1954522,51.3415146,33.459999,4,15,179.81,29.33,2.46,15.9,14.2,3.14349,0.79,3.00,21.3,3.1,0.07,229.7,5,5.318,310.8,1859.00,44.00,45.00,37.95,3.50,22.00
2012,9,10,17,7,49,5.1954317,51.3415108,33.473000,4,15,178.26,29.00,2.86,16.3,14.2,3.14349,0.81,3.00,22.6,3.1,0.07,231.5,5,5.330,312.2,1870.00,41.00,42.00,35.45,3.50,18.00
2012,9,10,17,7,51,5.1954088,51.3415031,33.449001,4,15,176.74,28.09,3.19,17.2,14.2,3.14349,0.80,3.00,28.4,3.1,0.07,233.5,5,5.340,313.8,1866.00,46.00,46.00,40.45,3.50,22.00
2012,9,10,17,7,53,5.1953855,51.3414993,33.453999,4,15,175.10,27.49,3.20,17.0,14.2,3.14349,0.80,3.00,26.5,3.1,0.07,235.5,5,5.347,315.4,1878.00,42.00,42.00,35.70,3.50,18.00
2012,9,10,17,7,55,5.1953602,51.3414917,33.459999,4,15,173.36,26.66,3.39,17.8,14.2,3.14349,0.81,3.00,32.6,3.1,0.07,237.4,5,5.352,316.9,1870.00,43.00,44.00,37.25,3.50,18.00
2012,9,10,17,7,56,5.1953464,51.3414879,33.457001,4,15,172.30,26.60,3.60,17.8,14.2,3.14349,0.81,3.00,31.0,3.1,0.07,238.4,5,5.353,317.7,1866.00,45.00,45.00,39.10,3.50,18.00
2012,9,10,17,7,57,5.1953325,51.3414841,33.445000,4,15,171.47,25.75,3.85,17.7,14.2,3.14349,0.81,3.00,28.4,3.1,0.07,239.4,5,5.354,318.5,1881.00,39.00,40.00,34.45,3.50,18.00
2012,9,10,17,7,59,5.1953058,51.3414764,33.450001,4,15,169.56,25.10,3.87,18.3,14.2,3.14349,0.81,3.00,32.4,3.1,0.07,241.4,5,5.357,320.1,1878.00,43.00,44.00,37.55,3.50,18.00
2012,9,10,17,8,0,5.1952915,51.3414726,33.459999,4,15,168.54,24.76,3.80,19.0,14.2,3.14349,0.80,3.00,38.6,3.1,0.07,242.4,5,5.359,320.9,1871.00,44.00,45.00,38.50,3.50,20.00
2012,9,10,17,8,1,5.1952772,51.3414688,33.465000,4,15,167.55,24.32,3.88,19.4,14.2,3.14349,0.79,3.00,40.7,3.1,0.07,243.4,5,5.360,321.7,1872.00,44.00,44.00,37.90,3.50,20.00
2012,9,10,17,8,2,5.1952634,51.3414650,33.466999,4,15,166.61,23.85,3.73,20.1,14.2,3.14349,0.78,3.00,47.4,3.1,0.07,244.4,5,5.361,322.5,1877.00,43.00,44.00,38.70,3.50,16.00
2012,9,10,17,8,3,5.1952491,51.3414612,33.477001,4,15,165.54,23.63,3.82,20.4,14.2,3.14349,0.79,3.00,48.6,3.1,0.07,245.3,5,5.362,323.2,1875.00,44.00,44.00,38.35,3.50,18.00
2012,9,10,17,8,4,5.1952353,51.3414574,33.474998,4,15,164.65,23.01,3.76,19.5,14.2,3.14349,0.79,3.00,42.8,3.1,0.07,246.3,5,5.363,324.0,1876.00,43.00,44.00,38.20,4.00,16.00
2012,9,10,17,8,5,5.1952209,51.3414536,33.470001,4,15,163.62,22.67,3.91,19.4,14.2,3.14349,0.80,3.00,40.8,3.1,0.08,247.3,5,5.365,324.8,1869.00,46.00,46.00,40.60,4.00,16.00
2012,9,10,17,8,6,5.1952062,51.3414497,33.465000,4,15,162.65,22.05,4.12,18.7,14.2,3.14349,0.80,3.00,33.8,3.1,0.08,248.3,5,5.367,325.7,1869.00,48.00,48.00,42.70,4.00,18.00
2012,9,10,17,8,7,5.1951904,51.3414459,33.453999,4,15,161.51,21.63,4.34,18.6,14.2,3.14349,0.82,3.00,31.6,3.1,0.08,249.3,5,5.370,326.5,1866.00,48.00,49.00,42.45,4.00,16.00
2012,9,10,17,8,8,5.1951747,51.3414421,33.438000,4,15,160.39,21.23,4.15,18.4,14.2,3.14349,0.79,3.00,30.3,3.1,0.08,250.3,5,5.372,327.3,1854.00,51.00,52.00,45.35,4.00,18.00
2012,9,10,17,8,9,5.1951594,51.3414383,33.445999,4,15,159.34,20.75,4.27,17.8,14.2,3.14349,0.81,3.00,26.4,3.1,0.08,251.3,5,5.375,328.1,1871.00,48.00,49.00,42.10,4.00,22.00
2012,9,10,17,8,10,5.1951437,51.3414345,33.431999,4,15,158.29,20.09,4.49,17.5,14.2,3.14349,0.81,3.00,23.0,3.2,0.08,252.2,5,5.378,328.8,1876.00,47.00,47.00,41.50,4.00,18.00
2012,9,10,17,8,11,5.1951275,51.3414268,33.404999,4,15,157.16,19.54,4.49,18.0,14.2,3.14349,0.81,3.00,26.3,3.2,0.08,253.0,5,5.380,329.5,1874.00,48.00,48.00,42.65,4.00,20.00
2012,9,10,17,8,12,5.1951118,51.3414230,33.402000,4,15,156.06,19.00,4.49,17.6,14.2,3.14349,0.80,3.00,23.4,3.2,0.08,254.1,5,5.385,330.4,1871.00,49.00,50.00,43.80,4.00,18.00
2012,9,10,17,8,13,5.1950951,51.3414192,33.410999,4,15,154.87,18.66,4.51,18.1,14.2,3.14349,0.81,3.00,26.7,3.2,0.08,255.1,5,5.389,331.2,1871.00,49.00,50.00,43.75,4.00,18.00
2012,9,10,17,8,14,5.1950788,51.3414154,33.397999,4,15,153.75,18.11,4.52,18.4,14.2,3.14349,0.79,3.00,28.3,3.2,0.08,256.0,5,5.393,331.9,1865.00,51.00,51.00,45.10,4.00,22.00
2012,9,10,17,8,15,5.1950626,51.3414078,33.389000,4,15,152.65,17.52,4.62,18.8,14.2,3.14349,0.79,3.00,29.9,3.2,0.08,257.0,5,5.399,332.7,1875.00,53.00,54.00,48.55,4.00,16.00
2012,9,10,17,8,16,5.1950455,51.3414078,33.375999,4,15,151.31,17.41,4.44,19.7,14.2,3.14349,0.80,3.00,37.7,3.2,0.08,258.0,5,5.404,333.5,1879.00,45.00,46.00,39.65,4.00,18.00
2012,9,10,17,8,17,5.1950302,51.3414001,33.375999,4,15,150.39,16.62,4.34,19.0,14.2,3.14349,0.81,3.00,34.4,3.2,0.08,259.0,5,5.410,334.3,1871.00,49.00,49.00,43.55,4.00,18.00
2012,9,10,17,8,18,5.1950145,51.3413963,33.386002,4,15,149.21,16.41,4.20,18.4,14.2,3.14349,0.79,3.00,30.0,3.2,0.08,260.0,5,5.418,335.1,1875.00,48.00,48.00,42.45,4.00,22.00
2012,9,10,17,8,19,5.1949987,51.3413925,33.382000,4,15,148.17,15.78,4.29,18.0,14.2,3.14349,0.81,3.00,27.1,3.2,0.08,261.0,5,5.425,335.9,1875.00,47.00,48.00,41.95,4.00,18.00
2012,9,10,17,8,20,5.1949825,51.3413887,33.390999,4,15,146.99,15.44,4.47,17.7,14.2,3.14349,0.82,3.00,24.4,3.2,0.08,262.0,5,5.432,336.7,1872.00,49.00,49.00,43.05,4.00,18.00
2012,9,10,17,8,21,5.1949668,51.3413849,33.389999,4,15,145.99,14.73,4.43,16.8,14.2,3.14349,0.81,3.00,18.4,3.2,0.08,262.9,5,5.439,337.4,1868.00,50.00,51.00,44.75,4.00,18.00
2012,9,10,17,8,22,5.1949525,51.3413811,33.418999,4,15,144.99,14.21,4.31,17.2,14.2,3.14349,0.80,3.00,21.1,3.2,0.08,263.9,5,5.449,338.2,1868.00,52.00,52.00,47.45,4.00,22.00
2012,9,10,17,8,23,5.1949377,51.3413773,33.444000,4,15,143.87,13.93,4.14,17.1,14.2,3.14349,0.80,3.00,21.8,3.2,0.08,264.9,5,5.458,339.1,1872.00,50.00,50.00,44.25,4.00,14.00
2012,9,10,17,8,24,5.1949229,51.3413734,33.453999,4,15,142.90,13.34,4.13,17.3,14.2,3.14349,0.80,3.00,23.0,3.2,0.08,265.9,5,5.467,339.9,1874.00,49.00,49.00,42.85,4.00,22.00
2012,9,10,17,8,25,5.1949077,51.3413658,33.435001,4,15,141.83,12.86,4.16,18.0,14.2,3.14349,0.78,3.00,27.0,3.3,0.08,266.9,5,5.476,340.7,1874.00,48.00,49.00,43.25,4.00,16.00
2012,9,10,17,8,26,5.1948919,51.3413620,33.422001,4,15,140.75,12.33,4.19,18.5,14.2,3.14349,0.78,3.00,30.7,3.3,0.08,267.9,5,5.487,341.5,1876.00,48.00,48.00,42.65,4.00,18.00
2012,9,10,17,8,27,5.1948762,51.3413582,33.430000,4,15,139.57,12.07,4.24,18.4,14.2,3.14349,0.79,3.00,29.8,3.3,0.08,268.7,5,5.496,342.1,1874.00,48.00,49.00,43.00,4.00,16.00
2012,9,10,17,8,28,5.1948595,51.3413582,33.444000,4,15,138.31,12.15,4.21,18.2,14.2,3.14349,0.78,3.00,28.2,3.3,0.08,269.8,5,5.511,343.0,1880.00,45.00,46.00,39.75,4.00,18.00
2012,9,10,17,8,29,5.1948447,51.3413506,33.432999,4,15,137.49,11.09,4.07,17.9,14.2,3.14349,0.78,3.00,27.1,3.3,0.08,270.8,5,5.526,343.8,1872.00,48.00,48.00,42.20,4.00,18.00
2012,9,10,17,8,30,5.1948299,51.3413467,33.439999,4,15,136.33,10.90,4.17,18.2,14.2,3.14349,0.79,3.00,28.8,3.3,0.08,271.8,5,5.541,344.6,1869.00,48.00,49.00,42.90,4.00,18.00
2012,9,10,17,8,31,5.1948147,51.3413429,33.418999,4,15,135.40,10.11,4.16,18.5,14.2,3.14349,0.80,3.00,31.3,3.3,0.08,272.8,5,5.554,345.4,1861.00,51.00,51.00,43.40,4.00,18.00
2012,9,10,17,8,32,5.1947999,51.3413391,33.391998,4,15,134.39,9.56,4.28,17.9,14.2,3.14349,0.79,3.00,26.3,3.3,0.08,273.6,5,5.565,346.0,1871.00,50.00,50.00,44.55,4.00,20.00
2012,9,10,17,8,33,5.1947846,51.3413353,33.394001,4,15,133.14,9.56,4.04,17.6,14.2,3.14349,0.78,3.00,25.0,3.4,0.09,274.6,5,5.577,346.8,1878.00,45.00,45.00,38.20,4.00,18.00
2012,9,10,17,8,35,5.1947603,51.3413277,33.404999,4,15,131.66,8.13,3.46,16.6,14.2,3.14349,0.81,3.00,21.4,3.4,0.09,276.6,5,5.600,348.4,1884.00,41.00,42.00,36.35,4.00,18.00
2012,9,10,17,8,37,5.1947360,51.3413200,33.390999,4,15,129.84,7.59,3.58,16.3,14.2,3.14349,0.78,3.00,17.5,3.4,0.09,278.6,5,5.618,350.0,1885.00,38.00,38.00,32.70,4.00,18.00
2012,9,10,17,8,39,5.1947126,51.3413124,33.387001,4,15,128.27,6.68,3.36,16.6,14.2,3.14349,0.81,3.00,22.3,3.4,0.09,280.6,5,5.637,351.7,1871.00,45.00,45.00,39.25,4.00,18.00
2012,9,10,17,8,41,5.1946893,51.3413048,33.386002,4,15,126.67,5.83,3.04,17.0,14.2,3.14349,0.82,3.00,28.5,3.4,0.09,282.5,5,5.657,353.2,1841.00,55.00,55.00,49.05,4.00,26.00
2012,9,10,17,8,43,5.1946640,51.3412971,33.404999,4,15,124.80,5.31,3.34,17.1,14.2,3.14349,0.81,3.00,26.9,3.5,0.09,284.5,5,5.682,354.8,1875.00,44.00,44.00,38.85,4.00,18.00
2012,9,10,17,8,45,5.1946354,51.3412933,33.424999,4,15,122.69,5.24,3.76,17.7,14.2,3.14349,0.78,3.00,28.0,3.5,0.09,286.5,5,5.705,356.4,1873.00,45.00,46.00,40.00,4.00,20.00
2012,9,10,17,8,46,5.1946216,51.3412895,33.431999,4,15,121.83,4.54,3.70,18.0,14.2,3.14349,0.79,3.00,30.7,3.5,0.09,287.4,5,5.714,357.1,1867.00,47.00,47.00,40.85,4.00,16.00
2012,9,10,17,8,47,5.1946073,51.3412895,33.443001,4,15,120.81,4.26,3.82,18.4,14.2,3.14349,0.79,3.00,33.4,3.5,0.09,288.4,5,5.722,357.9,1872.00,46.00,46.00,40.00,4.50,18.00
2012,9,10,17,8,48,5.1945939,51.3412819,33.445000,4,15,120.07,3.27,3.82,18.2,14.2,3.14349,0.80,3.00,32.1,3.5,0.09,289.4,5,5.729,358.7,1872.00,45.00,45.00,39.45,4.50,18.00
2012,9,10,17,8,49,5.1945791,51.3412819,33.452999,4,15,118.83,3.39,4.01,18.7,14.2,3.14349,0.93,3.00,40.1,3.5,0.09,290.4,5,5.737,359.5,1878.00,43.00,44.00,37.80,4.50,20.00
2012,9,10,17,8,50,5.1945648,51.3412743,33.458000,4,15,117.98,2.59,4.01,18.8,14.2,3.14349,0.85,3.00,37.3,3.5,0.09,291.3,5,5.744,360.3,1866.00,47.00,48.00,41.85,4.50,22.00
2012,9,10,17,8,51,5.1945491,51.3412704,33.456001,4,15,116.76,2.39,4.35,19.7,14.2,3.14349,0.89,3.00,43.2,3.5,0.09,292.3,5,5.752,361.1,1871.00,48.00,48.00,42.35,4.50,16.00
